,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
63,2001-02-19,104-08,37.0567,130.3117,12.2672,12.0551,11.339,11.2251,11.0155,8.8617,8.0309,8.0309,7.8853,1.6995,1.6995,1.3257,0.894,0.8229,0.6466677946831406
64,1994-02-20,104-08,37.0567,130.3117,11.218,10.8513,10.0269,10.0269,9.9128,8.9464,7.6949,5.7295,2.5744,1.9926,1.9601,1.7552,0.58,0.478,0.47377138544426245
65,2011-02-20,104-08,37.0567,130.3117,9.8432,9.8432,9.8432,9.8432,9.8432,9.6411,9.3931,9.3931,9.3931,7.4959,4.3225,2.1682,0.9486,0.6953,0.6048731591854556
66,2001-02-19,104-08,37.0567,130.3117,10.2478,10.1832,9.8593,9.6554,9.373,9.373,9.1788,6.8385,5.953,5.953,0.948,0.9548,0.6128,0.496,0.5378696375861383
67,2009-02-27,104-08,37.0567,130.3117,11.8256,11.6912,11.3417,11.0993,11.0205,11.0205,10.6726,8.4044,4.6877,1.5876,1.4481,1.1105,0.7441,0.5959,0.5449880489493731
68,2004-02-16,104-08,37.0567,130.3117,10.6946,10.6946,10.6946,10.6946,10.6946,10.6946,10.6946,10.6946,10.6946,6.6833,6.6833,7.62,1.4752,0.7558,0.6927
69,1994-02-20,104-08,37.0567,130.3117,11.1399,10.68,9.6795,9.4764,9.156,9.0611,8.2583,5.0095,2.4691,1.5101,1.2812,1.1831,0.58,0.494,0.474416631965688
70,2003-02-24,104-08,37.0567,130.3117,10.7096,10.7096,10.7096,10.7096,10.7096,10.7096,10.7096,10.7096,10.4129,3.2475,3.2475,1.3985,0.8959,0.6276,0.6317558967174179
71,1996-02-14,104-08,37.0567,130.3117,11.0886,10.7462,9.8616,9.7864,9.6521,6.8089,5.1939,3.8294,2.0281,1.2816,1.2816,1.2657,0.6288,0.4392,0.5049580886791831
72,2001-02-19,104-08,37.0567,130.3117,10.2742,10.2742,10.2742,10.2742,10.2742,9.5604,8.7854,8.7854,8.7854,2.6995,2.6995,1.7456,0.9181,0.6707,0.6527429583396445
73,2001-02-19,104-08,37.0567,130.3117,10.892,10.7412,10.1663,10.1663,9.8406,5.8047,3.3329,3.3329,2.8543,1.2545,1.2545,0.9718,0.7315,0.6345,0.5468137180583085
74,1999-02-15,104-08,37.0567,130.3117,10.7195,10.7195,10.7195,10.7195,10.7195,10.7195,10.7195,10.7195,7.4434,6.9635,0.9576,1.0593,0.9515,0.5285,0.6535558760249547
75,2009-02-27,104-08,37.0567,130.3117,11.9744,11.8589,11.5795,11.4464,11.4464,11.4464,11.4464,11.4464,11.4291,11.4291,2.8558,4.4134,0.7553,0.7425,0.6094865726655784
76,2006-02-22,104-08,37.0567,130.3117,10.7534,10.7346,10.7346,10.7346,10.7346,9.8429,9.1964,9.1964,2.8934,1.6962,1.2875,1.2275,0.7053,0.6754,0.5924394228392805
77,2006-02-22,104-08,37.0567,130.3117,9.9358,9.9358,9.9358,9.9358,9.9358,7.6311,6.7138,6.7138,6.7138,1.7537,1.7537,1.7365,0.9005,0.6471,0.5512168899585659
78,2006-02-22,104-08,37.0567,130.3117,10.6378,10.6378,10.6378,10.6378,10.6378,9.8828,9.0199,8.3919,4.5335,2.6615,0.9481,0.8873,0.7583,0.5527,0.6233348158967228
79,2009-02-27,104-08,37.0567,130.3117,10.7978,10.6295,10.4194,10.4194,10.3001,10.3001,10.3001,9.2626,3.9417,3.9417,0.9478,0.9212,0.58,0.5073,0.562049695593502
80,2009-02-27,104-08,37.0567,130.3117,12.5851,12.5803,11.8207,11.8142,11.8142,11.8142,11.8142,11.8142,11.7303,11.7303,5.1726,4.0559,0.8675,0.6831,0.5558157842218843
81,2011-02-20,104-08,37.0567,130.3117,10.0048,10.0048,10.0048,10.0048,10.0048,10.0048,9.5026,8.084,5.5545,1.5335,0.9855,0.8701,0.58,0.639,0.5230464964822924
82,1997-02-14,104-08,37.0567,130.3117,10.8827,10.8827,10.8827,10.8827,10.8827,8.1306,6.2659,5.7381,1.6926,1.1838,0.9528,0.8899,0.58,0.4781,0.5563679967178773
83,1998-02-23,104-08,37.0567,130.3117,10.798,10.7659,10.7471,10.7471,10.7471,10.6954,9.8303,8.9348,8.9348,2.1331,2.1331,1.3147,0.781,0.7412,0.5138199315648556
84,1996-02-14,104-08,37.0567,130.3117,10.7155,10.3791,9.499,8.4293,7.6317,7.2809,5.3063,2.35,1.7128,1.1916,0.9477,0.83,0.58,0.4308,0.4363
85,1999-02-15,104-08,37.0567,130.3117,10.6045,10.4798,9.9322,9.8935,9.7149,7.9731,7.3249,7.3249,7.3249,5.3168,2.58,1.4682,1.0659,0.6899,0.6185770574377157
86,1993-02-09,104-08,37.0567,130.3117,12.4933,12.1294,10.7309,10.7309,10.4246,10.4246,10.4246,8.929,8.929,5.3352,5.3352,1.7845,0.9627,0.8158,0.49076905823089817
87,2010-02-23,104-08,37.0567,130.3117,10.9543,10.7905,10.2309,10.1393,9.6276,9.6276,9.6276,6.3445,2.5415,1.8713,0.9477,0.8462,0.58,0.5964,0.5142490310085829
88,2006-02-22,104-08,37.0567,130.3117,10.53,10.53,10.53,10.53,10.53,10.53,10.53,10.53,10.53,10.53,1.3863,1.0718,0.9749,0.7124,0.6677354483584896
89,2011-02-20,104-08,37.0567,130.3117,10.5133,10.5133,10.5133,10.5133,10.3789,9.391,8.2085,6.6592,4.8911,1.3157,0.9824,0.8504,0.6215,0.671,0.5101141236612907
90,1998-02-23,104-08,37.0567,130.3117,11.9696,11.9696,11.9696,11.9486,11.777,10.9762,10.0548,8.9774,8.9774,3.3764,1.0302,0.9763,0.889,0.7241,0.6067702596032647
91,1996-02-14,104-08,37.0567,130.3117,11.8246,11.7792,11.5258,11.5258,11.5258,11.5258,11.5258,11.5258,11.5258,11.5258,10.2203,7.62,1.2707,0.6793,0.6359541664926349
92,2001-02-19,104-08,37.0567,130.3117,11.6811,11.3048,9.905,9.7547,8.9048,8.5352,7.7197,7.3079,7.3079,7.3079,1.9681,1.0798,1.0881,0.827,0.627421727261366
93,2012-02-13,104-08,37.0567,130.3117,10.9824,10.9824,10.9824,10.9824,10.9824,10.9824,10.9824,10.9824,8.8778,8.8778,7.1511,7.62,1.0113,0.5497,0.6549394857737125
94,1994-02-20,104-08,37.0567,130.3117,12.3787,12.0897,10.89,10.6612,10.2022,8.3422,7.0152,4.705,2.8973,1.5276,0.9997,0.9782,0.7148,0.5233,0.5136129570267876
95,2006-02-22,104-08,37.0567,130.3117,10.3108,10.3108,10.3108,10.3108,9.8767,7.1025,4.967,3.7592,2.0873,1.204,0.9478,0.8317,0.58,0.4973,0.4553816697153077
96,2004-02-16,104-08,37.0567,130.3117,10.4771,10.4771,10.4771,10.4771,10.4771,10.0379,9.7751,9.7751,9.7751,4.3052,4.3052,3.6592,1.0662,0.6762,0.6583375219013934
97,1999-02-15,104-08,37.0567,130.3117,10.7923,10.7923,10.7923,10.7923,10.7923,10.7923,10.7923,10.7923,9.3895,9.3895,0.9509,0.975,0.861,0.581,0.6205091847608502
98,2006-02-22,104-08,37.0567,130.3117,11.1193,11.0107,10.4955,10.4955,10.4474,10.4474,10.4474,10.4474,10.4474,10.4474,4.5779,2.0792,0.9821,0.6894,0.5684399859120712
99,1996-02-14,104-08,37.0567,130.3117,10.3524,10.1879,9.5984,9.3455,9.3455,9.3455,9.3455,9.3455,9.3455,9.3455,7.805,3.0246,0.9183,0.6007,0.4996680596264562
100,2010-02-23,104-08,37.0567,130.3117,10.1217,10.0227,9.5631,8.7243,8.1119,8.1119,7.7154,4.2471,4.1116,2.0415,0.9477,0.8397,0.58,0.4786,0.4498435671003226
101,2010-02-23,104-08,37.0567,130.3117,10.4493,10.3098,9.8039,9.5392,8.958,7.956,7.3094,6.725,6.725,2.0497,1.0182,0.8788,0.8827,0.7216,0.56980341534434
102,1996-02-14,104-08,37.0567,130.3117,9.979,9.9732,9.7063,9.6764,9.6764,9.6764,9.6764,9.6764,9.6764,9.6764,7.8496,7.62,1.1095,0.5654,0.5496954785250998
103,1993-02-09,104-08,37.0567,130.3117,10.5255,10.4644,10.0536,10.0386,9.7022,9.7022,9.5219,8.912,8.912,8.912,2.83,1.0524,1.0143,0.8032,0.5412802931648385
104,1999-02-15,104-08,37.0567,130.3117,10.8478,10.5913,9.7484,9.5567,8.9754,8.9754,8.9754,8.4233,8.4233,8.4233,1.966,1.2702,0.9524,0.7495,0.5386151222524083
105,2006-02-22,104-08,37.0567,130.3117,11.4972,11.3271,10.7222,10.7118,10.587,10.587,10.587,10.587,10.587,10.587,6.7556,2.4859,1.0075,0.7928,0.6048208540505748
106,1998-02-23,104-08,37.0567,130.3117,11.1962,10.9633,10.5005,10.5005,10.5005,8.6076,6.8825,5.8907,5.5765,1.4917,1.4917,1.7601,0.6194,0.5186,0.4363
107,2012-02-13,104-08,37.0567,130.3117,11.2986,11.0904,10.5927,10.5448,10.4313,8.3029,6.7491,5.7827,4.4092,1.5935,1.5935,1.1308,0.6626,0.5422,0.5148245085890606
108,2011-02-20,104-08,37.0567,130.3117,11.2918,11.0932,10.4701,10.4701,10.2149,8.8285,7.3041,5.39,4.3234,1.5417,1.4135,1.0467,0.6404,0.5564,0.4579661455849676
109,2011-02-20,104-08,37.0567,130.3117,9.9133,9.848,9.6183,9.2168,9.0993,7.5413,5.8587,5.0736,2.9077,1.4896,1.0302,1.0142,0.58,0.4898,0.4528127035607782
110,2009-02-27,104-08,37.0567,130.3117,10.6236,10.6236,10.6236,10.6236,10.6236,10.6236,9.97,8.6958,2.7845,1.4167,0.9511,0.8731,0.58,0.5169,0.5623119203046957
111,1997-02-14,104-08,37.0567,130.3117,10.2222,10.2222,10.2222,10.2222,10.2222,6.9815,5.4895,5.4895,3.1916,1.2261,1.0626,0.8868,0.765,0.6217,0.5678956685896428
112,1996-02-14,104-08,37.0567,130.3117,11.3792,11.2704,10.8781,10.7326,10.559,9.8483,8.7791,5.764,5.5965,1.4572,1.2049,0.9395,0.689,0.467,0.46658959511837494
113,1999-02-15,104-08,37.0567,130.3117,10.878,10.8373,10.7526,10.7526,10.7526,9.0917,8.557,8.557,8.557,3.9347,3.9347,5.7498,1.0943,0.726,0.6119947735887892
114,2003-02-24,104-08,37.0567,130.3117,9.57,9.57,9.28,8.06,7.2995,7.2995,7.2995,7.2995,7.2995,3.6576,1.0847,0.9863,0.6855,0.6283,0.5097987195384551
115,2003-02-24,104-08,37.0567,130.3117,10.4018,10.1332,9.5349,9.206,9.1688,9.1688,9.1688,7.6493,7.4033,2.445,2.445,1.6609,0.58,0.5711,0.4363
116,2012-02-13,104-08,37.0567,130.3117,12.2853,12.1512,11.4343,11.1825,11.0369,10.5598,9.8956,8.777,8.777,3.6545,3.1592,1.6079,0.9195,0.7045,0.5823288279664097
117,2006-02-22,104-08,37.0567,130.3117,10.4091,10.4091,10.4091,10.4091,10.4091,8.3401,7.2943,7.2943,7.2943,3.552,3.552,3.2976,1.0765,0.6809,0.6172811191847076
118,1996-02-14,104-08,37.0567,130.3117,9.9714,9.9714,9.9714,9.9714,9.9714,9.9714,9.9714,9.9714,9.9714,6.6051,6.2452,2.0478,0.8081,0.4812,0.48859955321191134
119,1993-02-09,104-08,37.0567,130.3117,11.8663,11.4783,9.9936,9.7682,8.9254,8.9254,8.9254,5.7425,5.7425,2.8836,2.8836,0.97,0.8415,0.75,0.4363
120,2004-02-16,104-08,37.0567,130.3117,11.5693,11.5693,11.3856,11.1331,11.0243,11.0243,10.9874,10.4629,10.4629,10.4629,4.0031,1.7201,0.9889,0.7568,0.6064214610862382
121,2001-02-19,104-08,37.0567,130.3117,11.4686,11.2081,10.2107,10.1404,9.6044,7.6277,6.1906,6.1906,6.0574,2.7093,1.0947,1.1009,0.8646,0.7971,0.6011081808183205
122,2001-02-19,104-08,37.0567,130.3117,10.7449,10.7449,10.6158,10.5797,10.3314,7.3152,5.6428,5.6428,5.6428,2.3779,1.311,0.9725,0.9066,0.7163,0.6103639277515457
123,2001-02-19,104-08,37.0567,130.3117,9.8396,9.8396,9.8396,9.8396,9.8396,9.0051,8.0697,8.0697,7.7121,3.5189,3.5189,2.123,0.8214,0.5516,0.5991152587676412
124,2001-02-19,104-08,37.0567,130.3117,11.2667,10.7628,9.6088,9.4292,9.2404,7.1652,5.9886,5.9886,4.9105,4.1526,3.1746,3.6149,0.8572,0.7339,0.605095501854244
125,2004-02-16,104-08,37.0567,130.3117,10.6615,10.6615,10.6615,10.6615,10.6615,9.4052,8.8818,8.8818,8.8818,5.628,5.628,7.62,1.1102,0.6623,0.6292432527756275
126,2011-02-20,104-08,37.0567,130.3117,10.3431,10.3431,10.1783,10.0483,9.7713,8.8118,8.4326,7.7856,3.4921,1.7128,1.0718,1.0819,0.7769,0.5741,0.5640132341831356
127,2011-02-20,104-08,37.0567,130.3117,10.3114,10.2208,9.915,9.8951,9.6862,8.9296,8.5488,8.5488,8.5488,3.0442,3.0442,1.4292,0.9108,0.7313,0.5640602954253806
128,2010-02-23,104-08,37.0567,130.3117,10.5919,10.5919,10.5919,10.5919,10.3401,10.3401,10.3401,9.671,9.671,9.671,0.9649,0.8952,0.7555,0.5656,0.5334559341378741
129,2009-02-27,104-08,37.0567,130.3117,11.6108,11.6108,11.6108,11.594,11.5774,11.5774,11.5774,10.7495,7.5735,4.0377,1.0152,1.0742,0.7133,0.5376,0.5923605225118215
130,2003-02-24,104-08,37.0567,130.3117,10.2659,10.2659,10.2659,10.2659,10.2659,10.2659,9.9385,9.9385,9.9385,3.0692,3.0692,2.9724,0.8248,0.6196,0.5885210549368282
131,1998-02-23,104-08,37.0567,130.3117,11.5666,11.3459,10.7502,10.7502,10.7066,10.7066,10.518,9.7411,9.3921,9.3921,1.617,2.2506,0.8202,0.6141,0.5741164503456372
132,1996-02-14,104-08,37.0567,130.3117,10.7307,10.7307,10.7307,10.7307,10.7307,10.7307,10.7307,10.7307,10.7307,10.7307,8.7468,3.9322,1.0744,0.7069,0.623329143176796
133,1996-02-14,104-08,37.0567,130.3117,9.9548,9.9344,9.8855,9.8425,9.8105,9.8105,9.7122,7.2772,3.1534,2.9264,0.9481,0.9421,0.58,0.4345,0.49357105669629553
134,1998-02-23,104-08,37.0567,130.3117,12.5851,12.5803,11.7625,11.6278,11.5528,9.1873,7.6982,5.7273,2.5646,1.2298,1.2298,1.1617,0.6217,0.5976,0.525873905392861
135,2003-02-24,104-08,37.0567,130.3117,10.1216,10.1216,10.1216,10.1216,10.1216,10.1216,10.1216,10.1216,10.1216,6.7072,1.1969,1.1114,0.7727,0.6701,0.585075898997156
136,2006-02-22,104-08,37.0567,130.3117,10.9001,10.7606,10.5273,10.5273,10.5273,10.5273,10.5273,10.5273,10.5273,10.5273,9.5533,3.0338,0.9597,0.8155,0.5606331234859924
137,1993-02-09,104-08,37.0567,130.3117,11.3921,11.2161,10.6572,10.6572,10.6572,10.4871,10.164,10.164,10.164,3.3373,3.3373,7.62,0.9589,0.7392,0.5478583670268519
138,2011-02-20,104-08,37.0567,130.3117,10.2307,10.2307,10.2307,10.2307,10.2307,10.0582,9.7339,9.7339,2.2729,2.2729,0.9628,1.554,0.7936,0.5175,0.6277232438315016
