,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
14,2009-08-22,105-08,37.5533,130.3117,25.6228,24.2431,18.3635,18.0632,16.9,14.1016,12.9447,10.547613962405961,8.7068,4.6713,2.2908,1.3683,1.0369,0.6817,0.740170792962161
15,1996-08-05,105-08,37.5533,130.3117,25.1696,20.7863,15.3469,12.7181,8.4741,5.277,3.3828,3.3828,1.6662,1.2977,0.99,0.9687,0.7851,0.6391,0.5607411384614385
16,2004-08-12,105-08,37.5533,130.3117,24.0407,19.0799,15.6157,12.7415,8.2894,4.5626,3.7368,2.0595798505258958,1.6867,1.2977,1.2977,0.8812,0.7216,0.47,0.42130064255946564
17,2011-08-27,105-08,37.5533,130.3117,25.7779,23.5262,16.6037,15.588,14.6243,14.6243,14.1064,11.730120836995642,9.2371,5.1837,2.4637,1.5156,1.0211,0.7722,0.8081365032476351
18,2001-08-22,105-08,37.5533,130.3117,24.668,22.7251,20.2984,17.6077,12.8517,10.8896,10.6511,3.98460296657937,3.98460296657937,2.5118,1.1969,0.8419,0.575,0.525,0.5749183783223012
19,1995-08-11,105-08,37.5533,130.3117,22.8061,20.9021,20.9021,17.3336,16.9,15.1294,8.2219,3.583873439964052,3.1249,3.0486,1.23,0.8258,0.6174,0.4402,0.5016468205226108
20,2012-08-24,105-08,37.5533,130.3117,24.7821,21.9767,15.6017,13.3973,13.3973,9.7119,9.7119,9.7119,7.3001,3.7316,2.1499,1.4173,0.9323,0.7361,0.7086968414318766
21,2008-08-08,105-08,37.5533,130.3117,26.0147,25.7854,21.9453,16.7725,13.8323,12.4449,6.4182,5.7556626146516,2.7302,1.5707,1.1409,0.9465,0.8072,0.6502,0.68802152153904
22,1993-08-18,105-08,37.5533,130.3117,24.7174,21.1126,16.6331,15.3464,12.2959,12.2518,5.7971,2.0613997237509896,1.8355,1.2977,1.1018,0.8262,0.6726,0.4792,0.42931995080323815
23,2001-08-22,105-08,37.5533,130.3117,25.0224,24.1889,18.091,16.118,14.9508,5.9118,4.3418,2.5527538025049448,1.8127,1.8127,1.3112,0.84,0.7061,0.4638,0.48692294459219165
24,1995-08-11,105-08,37.5533,130.3117,24.8831,23.6236,23.6236,21.7561,16.9,15.2147,13.2941,3.14949336208037,3.14949336208037,2.67,1.6512,0.89,0.7946,0.4795,0.5321497540135613
25,2000-08-05,105-08,37.5533,130.3117,24.5154,21.9842,17.352,15.454,12.4654,8.7221,5.6853,2.1923380728499486,2.1774,1.3134,1.2099,0.8455,0.8244,0.4825,0.44839453610050933
26,2004-08-12,105-08,37.5533,130.3117,24.7329,22.0045,17.0609,13.3269,11.8148,9.208,4.8177,2.894329550981662,1.9231,1.4564,1.1491,0.8987,0.6571,0.5054,0.5087594914261387
27,2012-08-24,105-08,37.5533,130.3117,24.7949,24.2824,19.7224,17.8844,14.837,14.141,14.0264,11.69034317342172,9.2218,4.6435,1.9024,1.3868,0.6482,0.7487,0.7889543838600215
28,1993-08-18,105-08,37.5533,130.3117,23.8698,21.2846,18.2932,14.5077,13.5389,10.5924,5.2714,2.0465073824199043,1.7786,1.2977,1.0956,0.8213,0.5506,0.4404,0.4204417331972319
29,2003-08-12,105-08,37.5533,130.3117,24.4472,22.9589,18.267,16.4973,16.4973,14.1847,11.515,8.232343099705755,6.6528,3.3217,2.034,1.2688,0.893,0.6137,0.6475896506071835
30,1995-08-11,105-08,37.5533,130.3117,24.0728,20.8278,18.5582,16.1274,14.1147,9.5662,4.7358,2.201397204330591,1.8461,1.3807,0.99,0.8222,0.6419,0.4526,0.43248095181776447
31,2012-08-24,105-08,37.5533,130.3117,24.7106,21.9059,18.8039,15.9294,12.308,12.308,12.308,10.602325092403422,9.2226,3.8983,2.0251,1.349,0.6917,0.7322,0.7442891505124136
32,2004-08-12,105-08,37.5533,130.3117,28.12,26.3534,16.3981,15.3634,15.3634,11.7603,6.711,6.711,2.7915,2.1633,1.9125,1.5145,1.0953,0.7704,0.794929652132575
33,2009-08-22,105-08,37.5533,130.3117,25.4618,25.3921,18.2623,14.971,14.971,12.7206,12.7206,11.725535849301814,8.8275,5.0714,2.2113,1.4954,0.9798,0.7668,0.8098117982857744
34,1995-08-11,105-08,37.5533,130.3117,23.8367,21.9591,21.5614,19.8792,15.5578,14.7008,13.5881,8.982721153309296,8.895,3.3773,1.8676,1.1436,0.7905,0.6216,0.6863063491141047
35,2004-08-12,105-08,37.5533,130.3117,28.12,26.502,18.9781,18.6336,15.2666,14.1391,9.0945,5.1205972431554025,4.9497,2.0684,1.6975,1.2102,1.0205,0.6604,0.637943396043266
36,2001-08-22,105-08,37.5533,130.3117,28.12,26.5527,19.5235,18.4499,16.9,14.6803,10.391,9.176349547437137,5.9505,3.7057,1.9221,1.1646,0.9652,0.6405,0.7135162815963694
37,1999-08-28,105-08,37.5533,130.3117,18.9,18.04,16.5963,16.5963,10.2818,10.2818,8.5294,2.294150782235368,2.294150782235368,1.2977,0.99,0.8311,0.5705,0.508,0.43193224943564196
38,1997-08-28,105-08,37.5533,130.3117,25.0881,20.9895,15.9603,13.0442,9.018,4.8529,3.5883,2.77285014851595,1.676,1.676,1.1783,0.8364,0.6146,0.4997,0.5065477218113136
39,2001-08-22,105-08,37.5533,130.3117,27.6725,22.9994,15.3504,12.7076,12.7076,11.7343,7.341,3.581066180611468,2.7481,2.7397,1.7781,1.0577,0.9341,0.6046,0.5064022721545848
40,1998-08-23,105-08,37.5533,130.3117,22.216,21.505,18.175,18.175,14.1153,8.8167,6.6196,2.278647245270218,2.278647245270218,1.2977,0.99,0.8412,0.6942,0.496,0.43654648054499395
41,1997-08-28,105-08,37.5533,130.3117,24.4121,22.6306,16.9012,13.6298,12.5632,7.7639,7.5365,3.8530122812494287,2.9782,2.1252,1.6189,0.9937,0.7621,0.5827,0.5415981996051592
42,2012-08-24,105-08,37.5533,130.3117,25.4389,24.7504,16.9186,15.9176,15.9176,14.2378,14.0361,11.739389598580164,9.2131,5.4984,2.3721,1.5199,0.9471,0.7735,0.8171693502407673
43,2003-08-12,105-08,37.5533,130.3117,18.9,18.9,18.9,18.9,16.9,15.1412,14.0947,7.021983089642203,7.021983089642203,3.4789,1.4838,0.9419,0.632,0.5025,0.5465945026294352
44,2007-08-18,105-08,37.5533,130.3117,25.2751,23.9398,20.7714,17.2393,16.2702,15.0038,10.1946,10.082492048789405,5.9529,2.9851,1.524,1.1859,0.722,0.6896,0.7451207789275851
45,1994-08-18,105-08,37.5533,130.3117,24.3022,20.9086,16.6892,16.183,14.3329,12.2413,9.5547,4.502081617403685,4.3207,2.3217,1.7358,1.0966,0.8924,0.5529,0.5553717664918215
46,1996-08-05,105-08,37.5533,130.3117,24.3043,18.04,15.278,12.502,7.0665,6.6357,3.0418,2.2164422977148,1.6502,1.5789,1.1381,0.8351,0.7074,0.462,0.43730171330257356
47,1994-08-18,105-08,37.5533,130.3117,28.12,28.03,23.8904,22.1159,16.9,15.1977,13.9554,11.720563581854574,9.1631,3.4996,2.1557,1.5148,1.0992,0.771,0.8080570926112212
48,1996-08-05,105-08,37.5533,130.3117,25.2411,22.1183,15.4323,12.4662,12.4662,9.3228,6.0292,6.0292,2.3074,2.3074,1.6548,1.3047,0.8944,0.7134,0.6946325585764174
49,1994-08-18,105-08,37.5533,130.3117,24.4765,21.0719,16.3248,14.9552,14.8171,9.902,8.5451,2.533602665346227,2.533602665346227,2.5168,1.8558,0.961,0.964,0.4888,0.47471380641483374
50,1998-08-23,105-08,37.5533,130.3117,22.1608,20.7245,19.4772,15.2809,14.5513,14.5513,11.3527,5.081027103839762,5.081027103839762,2.1354,1.2893,0.9382,0.6561,0.5721,0.5516072674076534
51,1996-08-05,105-08,37.5533,130.3117,25.3077,24.3079,17.2689,15.2348,14.5842,7.4887,4.261,4.261,1.9245,1.9245,1.4166,1.3064,1.0278,0.6916,0.7081338249591027
52,2003-08-12,105-08,37.5533,130.3117,24.3637,21.5803,15.3938,12.6233,12.6233,3.4793,3.4793,2.064187573878447,1.6677,1.6395,1.4124,0.8282,0.7361,0.458,0.4266168067001134
53,2004-08-12,105-08,37.5533,130.3117,24.8612,23.2131,18.6717,18.6717,13.8431,9.5648,7.4351,6.184237768363017,3.9705,1.3683,1.2831,1.1566,0.8727,0.6531,0.5969648260735897
54,2007-08-18,105-08,37.5533,130.3117,28.12,25.8647,19.58,16.7147,14.6773,14.6773,10.1475,2.781294526533462,2.781294526533462,2.2968,1.5924,0.8905,0.7472,0.5867,0.5874563533682093
55,2012-08-24,105-08,37.5533,130.3117,24.5315,22.9231,18.5452,17.8379,16.9,12.3992,12.3992,11.721038656686957,8.4935,3.5675,1.8395,1.4957,0.9475,0.7654,0.8082706016109593
56,2007-08-18,105-08,37.5533,130.3117,24.2603,24.2603,24.03,21.1223,16.9,15.2167,14.1914,11.531435473781002,9.2504,4.1387,1.7679,1.2661,0.7484,0.6997,0.7595318317045923
57,2001-08-22,105-08,37.5533,130.3117,24.8965,23.9569,19.1012,17.2553,15.6236,11.7313,6.6526,2.245371691423699,2.245371691423699,1.6903,0.99,0.8237,0.6513,0.4488,0.45375347808314836
58,2001-08-22,105-08,37.5533,130.3117,26.8839,26.8839,24.03,21.7874,16.9,15.1822,14.0794,11.69070398309804,9.2245,4.012,2.0635,1.473,1.0301,0.7549,0.8095867520022095
59,2008-08-08,105-08,37.5533,130.3117,24.5937,23.933,22.5022,20.1994,14.8076,9.6197,8.0747,4.303495221567127,4.303495221567127,2.0282,1.23,0.8803,0.8112,0.5266,0.5904061769172071
60,2000-08-05,105-08,37.5533,130.3117,24.7483,22.3777,18.504,14.3373,9.9766,9.9766,7.6179,7.33348240147497,3.4652,2.0556,1.1654,0.9554,0.5897,0.6111,0.6817803881973599
61,2011-08-27,105-08,37.5533,130.3117,25.1853,24.1337,17.1368,16.0426,12.1072,5.4594,5.4594,5.4594,2.7073,1.7237,1.2075,1.0727,0.8469,0.6936,0.6585754393229007
62,1999-08-28,105-08,37.5533,130.3117,24.9221,24.9221,22.0762,19.4272,14.2633,7.8824,7.8824,6.879739045200109,5.1698,1.8532,1.3095,1.0152,0.6884,0.6487,0.6707168025253354
63,2001-08-22,105-08,37.5533,130.3117,26.9346,26.6169,19.8683,16.2548,15.5384,15.0198,12.143,10.973905778152194,7.1472,2.5219,1.575,1.3796,0.9257,0.7438,0.754519035586319
64,1993-08-18,105-08,37.5533,130.3117,22.295,18.04,15.15,12.4865,6.61,3.8889,3.8889,2.1052976242811745,1.7033,1.2977,1.0341,0.8327,0.5779,0.4699,0.4183177037469462
65,2008-08-08,105-08,37.5533,130.3117,28.12,25.8685,19.2997,17.1113,15.5573,15.0721,12.9306,11.20096944338422,8.4583,2.9104,1.7059,1.42,1.0333,0.7525,0.7604052229684934
66,2012-08-24,105-08,37.5533,130.3117,24.5385,23.6434,18.864,18.864,16.9,12.5007,12.5007,10.967772342499199,8.9542,3.6399,2.0065,1.3683,0.973,0.7085,0.7412087251244959
67,1993-08-18,105-08,37.5533,130.3117,24.0759,21.6311,18.1999,18.1999,13.71,11.0887,11.0887,4.850375111838339,4.850375111838339,2.2424,1.4887,0.9855,0.6479,0.6103,0.573057977247631
68,2007-08-18,105-08,37.5533,130.3117,25.7467,23.639,19.6022,17.5288,15.1292,14.5768,7.0197,7.0197,3.1534,2.3386,1.238,0.9999,0.8055,0.5948,0.6459969289068812
69,2011-08-27,105-08,37.5533,130.3117,24.8615,24.7764,20.003,20.003,16.9,15.0054,14.1976,11.65136255448758,9.2568,5.4984,2.4637,1.4599,0.8945,0.7586,0.7930176033742242
70,2012-08-24,105-08,37.5533,130.3117,24.7669,24.7669,24.03,20.6393,16.5205,15.1491,14.0529,8.687328572890008,8.687328572890008,2.8727,1.3731,1.0352,0.5742,0.6176,0.7132953319163108
71,2000-08-05,105-08,37.5533,130.3117,24.0468,21.801,17.4278,17.0659,11.6834,5.9436,5.2617,2.2250284034840684,2.0213,1.2977,1.2977,0.8937,0.889,0.5367,0.45921137405086065
72,2011-08-27,105-08,37.5533,130.3117,24.7745,24.4645,18.9244,18.9244,16.9,12.7217,11.1749,11.1749,7.0218,4.1748,1.859,1.4206,1.05,0.7363,0.7949079141323571
73,1993-08-18,105-08,37.5533,130.3117,18.9,18.04,15.5963,13.335,6.61,4.222,4.222,2.0521338720455446,1.7234,1.2977,0.99,0.8222,0.5586,0.4883,0.41934012049906927
74,2004-08-12,105-08,37.5533,130.3117,23.3432,18.04,15.15,13.3343,6.61,3.8829,3.8829,2.3946008720341867,2.1597,1.7466,1.323,0.898,0.6767,0.5317,0.44137893768982916
75,2009-08-22,105-08,37.5533,130.3117,24.0836,22.9484,22.9484,20.524,16.9,12.4932,10.6653,4.449974329267352,4.449974329267352,2.5383,1.4687,0.9104,0.7909,0.5138,0.6248126311632183
76,2001-08-22,105-08,37.5533,130.3117,24.9542,24.0054,17.6492,14.8364,13.8733,8.4614,6.7447,5.3844069595754736,2.3677,2.3677,1.4536,0.8934,0.6573,0.5052,0.5759613636351513
77,2003-08-12,105-08,37.5533,130.3117,25.4247,23.9625,18.8078,16.9534,12.8813,8.1205,4.2428,2.2658987290990726,1.842,1.501,0.99,0.8225,0.5723,0.4636,0.47593908202052215
78,1996-08-05,105-08,37.5533,130.3117,24.8984,24.4702,16.5733,14.75,13.1491,3.6145,3.6145,3.6145,1.9987,1.9987,1.7358,1.134,0.9725,0.6294,0.6384047928685367
79,2008-08-08,105-08,37.5533,130.3117,24.3526,18.4413,16.2213,14.0105,10.1266,10.1266,9.8303,2.5178903780278263,2.5178903780278263,1.7895,1.2351,0.8793,0.6316,0.5377,0.46448182410551236
80,2009-08-22,105-08,37.5533,130.3117,24.8292,21.7317,17.9282,14.3957,14.3957,14.3957,11.3068,4.012126077455955,4.012126077455955,3.6431,2.2015,1.0338,0.8093,0.543,0.606614329766045
81,2004-08-12,105-08,37.5533,130.3117,28.016,26.0204,16.0451,16.0451,16.0451,10.025,9.9724,9.9724,5.1626,3.3863,2.2495,1.4995,1.0986,0.7192,0.7162600421580214
82,2011-08-27,105-08,37.5533,130.3117,28.12,26.8896,17.9983,17.0494,16.0383,14.9744,13.3824,11.369437276401126,8.6201,3.956,2.4278,1.4897,1.0514,0.763,0.7769467222382151
83,2007-08-18,105-08,37.5533,130.3117,26.3553,26.3429,24.03,22.2102,16.485,15.2026,11.6871,3.8620755309602,3.8620755309602,2.2521,1.619,0.9217,0.8367,0.564,0.6411302952653448
84,2000-08-05,105-08,37.5533,130.3117,22.8752,22.8446,22.5384,20.4216,13.3928,12.7536,8.7271,2.374316636065539,2.374316636065539,1.667,1.0826,0.8222,0.5644,0.47,0.4754568418765515
85,1994-08-18,105-08,37.5533,130.3117,25.3625,22.8881,15.5145,14.2892,14.2892,6.9083,6.9083,6.16883581127719,3.4564,2.6084,1.9746,1.2754,1.0372,0.6875,0.6439783827150376
86,2000-08-05,105-08,37.5533,130.3117,24.3066,23.2367,19.1721,15.526,14.2995,11.5923,7.4422,2.674061498201371,2.6156,1.8257,1.3973,0.8734,0.8331,0.4723,0.47655932355336994
87,2007-08-18,105-08,37.5533,130.3117,25.9929,22.7426,16.2679,15.425,13.4338,13.4338,5.7346,3.8425897322989586,2.0251,1.3754,1.3754,1.1005,0.9548,0.6374,0.5328063959072701
88,2008-08-08,105-08,37.5533,130.3117,24.9594,21.2023,16.686,15.1268,14.7802,13.5574,6.7295,4.000655071290438,2.1331,1.6729,1.6453,1.1344,1.0234,0.6321,0.6346856325633203
89,2008-08-08,105-08,37.5533,130.3117,24.0038,19.7784,18.9255,16.4892,12.5606,12.1047,10.4417,2.418083673010748,2.418083673010748,2.418083673010748,1.5267,0.8318,0.6817,0.4766,0.4894974500137667
90,2000-08-05,105-08,37.5533,130.3117,24.3565,23.1184,23.1184,18.6243,14.1064,14.1064,12.8826,5.205112269114636,5.205112269114636,2.3321,1.5483,0.9944,0.7999,0.5867,0.5690691875557063
91,2009-08-22,105-08,37.5533,130.3117,24.4825,21.2648,19.8894,16.2642,15.9695,14.9413,12.9622,9.312316821328217,8.6147,3.8231,1.8113,1.1442,0.7089,0.63,0.7054304923406571
92,2003-08-12,105-08,37.5533,130.3117,21.1672,18.1688,16.24,12.4503,6.61,6.61,3.3241,2.0447540203028733,1.6601,1.2977,0.99,0.8201,0.5321,0.4416,0.41184868962847515
93,1995-08-11,105-08,37.5533,130.3117,23.7119,19.9077,16.7338,13.6566,13.0199,9.9526,7.0552,2.4971326731792267,2.4971326731792267,1.6046,1.2312,0.8818,0.7022,0.4916,0.45271958996378836
94,1999-08-28,105-08,37.5533,130.3117,24.7972,20.834,18.1935,18.1935,9.7885,7.985,4.1212,2.063385144819187,1.7939,1.2977,0.99,0.8201,0.5441,0.4441,0.43044792747273747
95,1997-08-28,105-08,37.5533,130.3117,23.4109,22.0126,18.5075,18.0192,14.8354,9.7253,5.4947,2.3387524732728724,1.9611,1.6201,1.4733,0.8641,0.8398,0.4604,0.4567211697284489
96,2007-08-18,105-08,37.5533,130.3117,24.036,21.5035,20.5997,19.2311,14.5671,14.5671,12.362,7.629692238004385,7.2156,2.2539,1.4347,1.0404,0.6482,0.607,0.6630857311121867
97,2012-08-24,105-08,37.5533,130.3117,25.2012,25.2012,24.03,21.9067,16.9,15.206,13.9948,11.656191606732758,9.1728,3.1678,1.7049,1.4533,0.9533,0.7577,0.8025069080131554
98,2012-08-24,105-08,37.5533,130.3117,26.2169,23.249,16.8528,16.0254,15.5399,15.0355,14.197,11.734588230903661,9.2569,5.4984,2.4637,1.5015,0.7286,0.7698,0.813397062215039
99,1994-08-18,105-08,37.5533,130.3117,25.2254,23.5554,16.164,15.9525,15.5382,14.6389,10.4459,8.57179183621404,4.3543,1.877,1.5995,1.357,1.0754,0.7143,0.6156003863121305
100,2000-08-05,105-08,37.5533,130.3117,24.0228,23.0492,22.3142,18.905,16.9,15.1822,13.6033,11.007066843555513,8.9967,3.4518,1.8455,1.3689,0.9607,0.6743,0.7065233166265446
101,2000-08-05,105-08,37.5533,130.3117,25.1212,25.1212,24.03,20.1251,16.9,15.1224,12.3569,11.446876809700555,7.5146,2.9258,2.0071,1.4739,0.9989,0.7437,0.7884782687955889
102,2001-08-22,105-08,37.5533,130.3117,28.12,28.03,24.03,20.9381,16.2857,14.7617,13.1248,8.413439200740957,8.3051,2.8589,1.6196,0.9868,0.6999,0.6782,0.7349896237019602
103,1993-08-18,105-08,37.5533,130.3117,19.8834,19.8834,19.8834,16.4536,13.9446,10.6243,8.3546,2.1243789554374164,2.1243789554374164,1.9674,1.063,0.8213,0.537,0.434,0.42878670582628253
104,1995-08-11,105-08,37.5533,130.3117,24.1595,21.5763,18.9718,18.9718,16.8479,14.3107,12.3098,5.060430059729359,5.060430059729359,3.2942,1.9242,1.0314,0.9345,0.5248,0.5373585102132432
105,2012-08-24,105-08,37.5533,130.3117,25.3149,23.6521,16.5974,14.6339,14.1182,11.6246,10.7592,8.64297031753896,5.7165,2.6448,1.5742,1.1738,0.7581,0.6874,0.6705213297572685
106,2007-08-18,105-08,37.5533,130.3117,28.12,28.03,24.03,21.8902,16.9,15.2105,13.8096,11.595551328941426,9.1707,3.4935,1.633,1.3278,0.765,0.7473,0.8096546733888044
107,2000-08-05,105-08,37.5533,130.3117,24.6604,22.0472,15.7832,12.7266,11.5732,10.0443,9.2975,9.2975,5.0809,3.4015,1.5932,1.1696,0.7817,0.7134,0.6963787697446195
108,1996-08-05,105-08,37.5533,130.3117,22.9616,20.0158,17.0248,13.042,13.042,8.6902,3.4272,2.5405491303672516,1.6518,1.2977,0.99,0.8689,0.6727,0.4691,0.4707858939351848
109,1999-08-28,105-08,37.5533,130.3117,23.7767,21.5146,17.6344,16.9573,14.3821,5.5769,5.5769,4.372253124159021,2.2683,1.9937,1.2941,0.8989,0.8014,0.523,0.5714107558988886
110,2012-08-24,105-08,37.5533,130.3117,24.8791,23.9707,17.9967,17.9967,16.9,13.3596,13.3596,11.641351512420112,9.0526,4.4017,2.296,1.4809,0.9969,0.7474,0.790370923233618
111,2008-08-08,105-08,37.5533,130.3117,25.4897,23.1693,16.858,16.2387,14.6713,14.64,12.1017,11.395980256972777,7.2527,2.624,1.5535,1.4211,0.9419,0.7463,0.7741364207348078
112,1998-08-23,105-08,37.5533,130.3117,23.282,20.5165,20.1111,14.1973,14.1973,14.1973,6.1933,2.124938151788578,2.1031,1.2977,0.99,0.8239,0.6061,0.4488,0.4351150891501682
113,2012-08-24,105-08,37.5533,130.3117,25.6479,24.2607,17.2714,17.2714,15.5798,13.6892,13.4106,10.848368058790268,8.5865,3.9832,2.3392,1.4283,0.8476,0.7362,0.7499594737831754
114,1999-08-28,105-08,37.5533,130.3117,25.0653,22.8983,16.903,16.903,13.8344,12.3009,11.9834,8.837766827473203,6.8475,2.5853,1.4641,1.0766,0.6782,0.656,0.6384111185354387
115,2004-08-12,105-08,37.5533,130.3117,24.5925,20.7536,17.864,14.2059,13.3077,13.3077,8.9482,7.019895480550737,4.8989,2.8931,1.8808,1.2272,0.6642,0.6162,0.6715795225332595
116,2004-08-12,105-08,37.5533,130.3117,26.9006,25.6171,20.3654,18.403,16.9,15.215,14.0831,11.737853007089456,9.248,5.1192,2.4637,1.5206,1.0977,0.7727,0.8146817235060302
117,2012-08-24,105-08,37.5533,130.3117,22.1301,22.1301,21.453,19.2841,15.4757,11.3531,11.3531,9.52996111986462,8.2143,2.6554,1.5162,1.1534,0.6913,0.6608,0.6723696761524263
118,2009-08-22,105-08,37.5533,130.3117,24.8588,21.6069,17.654,14.0484,12.8707,10.3126,4.1422,2.0762997164710733,1.7418,1.7418,1.2742,0.821,0.6615,0.44,0.44960070072484765
119,1995-08-11,105-08,37.5533,130.3117,24.061,22.2632,17.4686,13.3304,13.3304,11.93,11.1841,10.82282774680366,6.7787,3.6664,1.884,1.3775,0.8955,0.636,0.6861982609910156
120,1996-08-05,105-08,37.5533,130.3117,18.9,18.586,15.7428,13.5666,12.5601,3.2794,3.2794,3.2794,1.731,1.4854,0.99,0.8845,0.5829,0.4785,0.48416848437531257
121,1998-08-23,105-08,37.5533,130.3117,18.9,18.9,16.5658,14.4221,13.7951,3.2006,3.2006,2.043527628088382,1.6566,1.2977,0.99,0.8203,0.6093,0.4345,0.40964822296908393
122,2000-08-05,105-08,37.5533,130.3117,22.7727,22.5113,19.3405,19.1187,15.83,10.4284,9.4647,4.578695657501211,4.24,2.1116,1.2728,0.8833,0.7614,0.5366,0.5422740493539877
123,2009-08-22,105-08,37.5533,130.3117,25.8616,25.8616,24.03,20.9887,15.7814,14.9423,9.9949,9.9949,7.2841,3.4417,1.5043,1.0766,0.634,0.6625,0.7776475895922341
124,1995-08-11,105-08,37.5533,130.3117,24.224,21.3299,20.4873,17.4234,16.0119,15.1326,13.2249,9.52795423209507,8.2597,2.9793,1.0976,0.9008,0.6417,0.6073,0.6604336748285053
125,2003-08-12,105-08,37.5533,130.3117,24.7123,22.1848,16.1582,13.6442,13.6442,11.0844,9.4741,9.4741,5.6786,2.7603,1.7554,1.4933,0.9144,0.7636,0.7753036002815128
126,2004-08-12,105-08,37.5533,130.3117,24.7574,21.8367,17.1461,15.4909,14.5723,13.301,12.15,10.195692690395418,7.9499,3.4272,1.7529,1.2697,0.7292,0.7007,0.6828136115772725
127,2003-08-12,105-08,37.5533,130.3117,24.9609,24.9609,19.5843,19.5843,16.9,6.4892,6.4892,6.4892,6.4892,3.7063,2.0303,1.4253,1.012,0.7182,0.7805704670741489
128,2004-08-12,105-08,37.5533,130.3117,25.1115,23.0021,16.9731,16.0521,12.4924,7.0408,5.7602,2.322264645448186,2.3217,1.5361,1.2695,0.8555,0.6797,0.5202,0.4897141418454092
129,1999-08-28,105-08,37.5533,130.3117,28.12,26.1055,16.6369,16.6369,16.6369,9.6637,9.2377,9.2377,4.4992,2.8211,1.8268,1.4359,1.0487,0.7404,0.7622939267377804
130,1993-08-18,105-08,37.5533,130.3117,18.9,18.04,16.1091,13.0454,6.61,3.2788,3.2788,2.0534184622834672,1.7144,1.7144,1.284,0.822,0.5635,0.4352,0.4158643782992566
131,1997-08-28,105-08,37.5533,130.3117,25.0169,25.0169,24.03,19.0179,16.9,14.8392,10.8742,8.639024619296109,6.5383,3.3502,1.7797,1.1152,0.836,0.5766,0.7094052952528482
132,2003-08-12,105-08,37.5533,130.3117,24.7242,21.7388,16.4243,14.4662,13.637,8.1158,5.6261,2.8812583956753386,2.1765,2.049,1.2692,0.867,0.7518,0.4795,0.47819970629789726
133,2012-08-24,105-08,37.5533,130.3117,24.5933,23.8426,23.8426,19.8579,16.9,15.2122,14.0318,11.450900300217537,9.1571,3.6727,1.688,1.2598,0.7625,0.7193,0.7774072849207484
